nr,certificate_number,registration_date,name,administrator,location,county
368,431,2009-06-01,Vârful Prislop - Muntele Cacova - Vârful Vânturița - Curmătura Oale,Consiliul Județean Vâlcea,Munții Căpățânii,Vâlcea
369,432,2009-06-01,Satul Vârful Cheii - Vârful Cheia - Canton Silvic Comarnice - Cabana Cheia,Consiliul Județean Vâlcea,Munții Căpățânii,Vâlcea
370,433,2009-06-01,Canton Silvic Codric - Șaua La Lac - Șaua Ștogșoara - Cabana Cheia,Consiliul Județean Vâlcea,Munții Căpățânii,Vâlcea
371,434,2009-06-01,Băile Olănești - Șaua Prislopel - Curmătura Ștogșoara - Cabana Cheia,Consiliul Județean Vâlcea,Munții Căpățânii,Vâlcea
372,435,2009-06-01,Băile Olănești - Plaiul Piatra Tăiată - Șaua La Lac - Cabana Cheia,Consiliul Județean Vâlcea,Munții Căpățânii,Vâlcea
373,436,2009-06-01,Băile Olănești - Cheile Olănești - Vârful Folea,Consiliul Județean Vâlcea,Munții Căpățânii,Vâlcea
374,437,2009-06-01,Cabana Cheia - Vârful Netedu - Vârful Govora - Șaua Zmeuret,Consiliul Județean Vâlcea,Munții Căpățânii,Vâlcea
375,438,2009-06-01,Cabana Cheia - Vârful Căprăreasa - Vârful Gera -,Consiliul Județean Vâlcea,Munții Căpățânii,Vâlcea
376,439,2009-06-01,Mănastirea Bistrița - Mănastirea Arnota - Vârful Netedu - Vârful Govora - Șaua Zmeuret,Consiliul Județean Vâlcea,Munții Căpățânii,Vâlcea
377,440,2009-06-01,Stâna Roșiile - Lacul Verde - Muntele Slivei - Stâna Roșiile,Consiliul Județean Hunedoara,Munții Parâng,Hunedoara
378,441,2009-06-01,Lacul Câlcescu - Piatra Tăiată - Vârful Mohorul - Cabana Rânca,Consiliul Județean Hunedoara,Munții Parâng,Hunedoara
379,442,2009-06-01,Petroșani - Vârful Maleia - Dealul Mosic - Dealul Slătinioara - Cabana Rusu,Consiliul Județean Hunedoara,Munții Parâng,Hunedoara
380,443,2009-06-01,Cabana Obârșia Lotrului - Lac Câlcescu - Vârful Parângul Mare - Cabana Rusu,Consiliul Județean Hunedoara,Munții Parâng,Hunedoara
381,444,2009-06-01,Cabana Obârșia Lotrului - Muntele Cărbunele - Vârful Mohorul - Lacul Câlcescu,Consiliul Județean Hunedoara,Munții Parâng,Hunedoara
382,445,2009-06-01,Cabana Rânca - Muntele Urdele - Valea Iezerul - Cabana Obârșia Lotrului,Consiliul Județean Hunedoara,Munții Parâng,Hunedoara
383,446,2009-07-16,Poiana Rotunda - Șa cu Lac - Vârful Galațului - Tarnița la Cruce - Vârful Muncelul Râios - Poiana Șetref,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
384,447,2009-07-16,Șaua Găgii - Lacul Lala,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
385,448,2009-07-16,Șanț - Tabăra Valea Blaznei - Vârful Ineuț,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
386,449,2009-07-16,Rodna - Vârful Beneș - Șaua Curățel - Șaua cu Lac - Tăul Lala Mare,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
389,452,2009-07-16,Anieș - Valea Anieșului - Șaua Gărgălăului,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
390,453,2009-07-16,Între Anieșe - Izvorul Mare - Tarnița Bârsanului,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
391,454,2009-07-16,Între Anieșe - Valea Anieșului Mic - Șaua Între Izvoare,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
392,455,2009-07-16,Cabana Farmecul Pădurii - Vârful Nedeia - Vârful Rabla - Șaua Între Izvoare,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
393,456,2009-07-16,Sângeorz Băi - Vârful Cormaia - Cabana Farmecul Pădurii - Vârful Cormaia,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
394,457,2009-07-16,"Sângeorz Băi - Vârful Craia - Vârful Țapului - Tarnița Obârșia Rebrei""""",Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
395,458,2009-07-16,Parva - Valea Rebrei - Tarnița la Cruce,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
396,459,2009-07-16,Parva - Șaua Bașca - Peștera Tăușoare - Izvorul Negru,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
397,460,2009-07-16,Parva - Muntele Locurele,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
398,461,2009-07-17,Valea Rebrei - Izvorul Ursului - Șaua Craia,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
399,462,2009-07-17,Valea Rebrei - Izvorul Gușătu - Șaua Zânelor,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
400,463,2009-07-17,Rebrișoara - Valea Rebrei - Tarnița La Cruce,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
401,464,2009-07-17,Telciu - Valea Telcișorulului - Vârful Tomnatec - Tarnița Bătrânei,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
402,465,2009-07-17,Romuli - Valea Strâmba - Zăvoaiele Borcutului - Șaua Bătrânei,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
403,466,2009-07-17,Dealul Ștefăniței - Valea Fundoaia - La Jgheaburi,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
404,467,2009-07-17,Romuli - Zăvoaiele Borcutului - Șaua Tomnatec,Consiliul Județean Bistrița-Năsăud,Munții Rodnei,Bistrița-Năsăud
405,468,2009-07-17,Vârful Bistricioru - Muntele Viișoara - Poiana sub Măgură - Piatra Fântânele,Consiliul Județean Bistrița-Năsăud,Munții Călimani,Bistrița-Năsăud
406,469,2009-07-17,Mița - Valea Colbul - Vârful Bistriciorul,Consiliul Județean Bistrița-Năsăud,Munții Călimani,Bistrița-Năsăud
407,470,2009-07-17,Mița - Valea Bistriței - Valea Colbul - Poiana Dălbidanul - Muntele Viișoara,Consiliul Județean Bistrița-Năsăud,Munții Călimani,Bistrița-Năsăud
408,471,2009-07-17,Mița - Izvorul Lung - Șaua Terha,Consiliul Județean Bistrița-Năsăud,Munții Călimani,Bistrița-Năsăud
409,472,2009-07-17,Mița - Valea Tirimiul de Jos - Tăul Zânelor,Consiliul Județean Bistrița-Năsăud,Munții Călimani,Bistrița-Năsăud
412,475,2009-07-17,Cușma - Dealul Negru - Poiana Lungă - Vârful Zurzugău,Consiliul Județean Bistrița-Năsăud,Munții Călimani,Bistrița-Năsăud
415,478,2009-07-17,Leșu Ilvei - Dealul Murguleț - Vârful Heniul Mare - Vârful Heniul Mic - Prundu Bârgăului,Consiliul Județean Bistrița-Năsăud,Munții Bârgăului,Bistrița-Năsăud
